"col0","col1","col2","col3","col4"
"reiserfs_proc_info_data","delete_item_restarted","stat_cnt_t",144,false
"reiserfs_proc_info_data","delete_solid_item_restarted","stat_cnt_t",136,false
"reiserfs_proc_info_data","cut_from_item_restarted","stat_cnt_t",128,false
"reiserfs_proc_info_data","paste_into_item_restarted","stat_cnt_t",120,false
"reiserfs_proc_info_data","insert_item_restarted","stat_cnt_t",112,false
"reiserfs_proc_info_data","search_by_key_restarted","stat_cnt_t",104,false
"reiserfs_proc_info_data","search_by_key_fs_changed","stat_cnt_t",96,false
"reiserfs_proc_info_data","bread_miss","stat_cnt_t",80,false
"reiserfs_proc_info_data","breads","stat_cnt_t",72,false
"reiserfs_proc_info_data","max_hash_collisions","int",68,false
"__journal_stats","prepare","stat_cnt_t",96,false
"__journal_stats","mark_dirty","stat_cnt_t",64,false
"__journal_stats","prepare_retry","stat_cnt_t",104,false
"__journal_stats","restore_prepared","stat_cnt_t",88,false
"__journal_stats","mark_dirty_notjournal","stat_cnt_t",80,false
"__journal_stats","mark_dirty_already","stat_cnt_t",72,false
"__journal_stats","journal_relock_wcount","stat_cnt_t",56,false
"__journal_stats","journal_relock_writers","stat_cnt_t",48,false
"__journal_stats","journal_being","stat_cnt_t",40,false
"__journal_stats","lock_journal_wait","stat_cnt_t",32,false
"__journal_stats","lock_journal","stat_cnt_t",24,false
"__journal_stats","in_journal_reusable","stat_cnt_t",16,false
"__journal_stats","in_journal_bitmap","stat_cnt_t",8,false
"__journal_stats","in_journal","stat_cnt_t",0,false
"__scan_bitmap_stats","wait","stat_cnt_t",8,false
"__scan_bitmap_stats","bmap","stat_cnt_t",16,false
"__scan_bitmap_stats","call","stat_cnt_t",0,false
"__scan_bitmap_stats","retry","stat_cnt_t",24,false
"__scan_bitmap_stats","stolen","stat_cnt_t",48,false
"__scan_bitmap_stats","in_journal_nohint","stat_cnt_t",40,false
"__scan_bitmap_stats","in_journal_hint","stat_cnt_t",32,false
"reiserfs_bitmap_info","free_count","__u32",0,false
"reiserfs_journal","j_last","reiserfs_journal_cnode *",8,false
"reiserfs_journal","j_first","reiserfs_journal_cnode *",16,false
"reiserfs_journal","j_errno","int",131920,false
"reiserfs_journal","j_trans_id","unsigned int",48,false
"reiserfs_journal","j_state","unsigned long",40,false
"reiserfs_journal","j_mount_id","unsigned long",56,false
"reiserfs_journal","j_first_unflushed_offset","unsigned long",104,false
"reiserfs_journal","j_last_flush_trans_id","unsigned int",112,false
"reiserfs_journal","j_len","unsigned long",72,false
"reiserfs_journal","j_async_throttle","atomic_t",132104,false
"reiserfs_journal","j_work_sb","super_block *",132096,false
"reiserfs_journal","j_work","delayed_work",131928,false
"reiserfs_journal","j_max_batch_size","unsigned long",131912,false
"reiserfs_journal","j_max_trans_size","unsigned long",131904,false
"reiserfs_journal","j_persistent_trans","int",131896,false
"reiserfs_journal","j_prealloc_list","list_head",131880,false
"reiserfs_journal","j_prealloc_list","list_head",131880,true
"reiserfs_journal","j_list_bitmap","reiserfs_list_bitmap[5]",131800,false
"reiserfs_journal","j_list_hash_table","reiserfs_journal_cnode *[8192]",66264,false
"reiserfs_journal","j_hash_table","reiserfs_journal_cnode *[8192]",728,false
"reiserfs_journal","j_working_list","list_head",712,false
"reiserfs_journal","j_working_list","list_head",712,true
"reiserfs_journal","j_journal_list","list_head",696,false
"reiserfs_journal","j_journal_list","list_head",696,true
"reiserfs_journal","j_dirty_buffers_lock","spinlock_t",632,false
"reiserfs_journal","j_dirty_buffers","list_head",616,false
"reiserfs_journal","j_dirty_buffers","list_head",616,true
"reiserfs_journal","j_bitmap_nodes","list_head",600,false
"reiserfs_journal","j_bitmap_nodes","list_head",600,true
"reiserfs_journal","j_last_commit_id","unsigned int",596,false
"reiserfs_journal","j_last_flush_id","unsigned int",592,false
"reiserfs_journal","j_num_work_lists","int",588,false
"reiserfs_journal","j_num_lists","int",584,false
"reiserfs_journal","j_used_bitmap_nodes","int",580,false
"reiserfs_journal","j_free_bitmap_nodes","int",576,false
"reiserfs_journal","j_current_jl","reiserfs_journal_list *",568,false
"reiserfs_journal","j_cnode_free_orig","reiserfs_journal_cnode *",560,false
"reiserfs_journal","j_cnode_free_list","reiserfs_journal_cnode *",552,false
"reiserfs_journal","j_default_max_commit_age","unsigned int",548,false
"reiserfs_journal","j_max_trans_age","unsigned int",544,false
"reiserfs_journal","j_max_commit_age","unsigned int",540,false
"reiserfs_journal","j_max_batch","unsigned int",536,false
"reiserfs_journal","j_trans_max","unsigned int",532,false
"reiserfs_journal","j_cnode_free","int",528,false
"reiserfs_journal","j_cnode_used","int",524,false
"reiserfs_journal","j_next_async_flush","int",520,false
"reiserfs_journal","j_next_full_flush","int",516,false
"reiserfs_journal","j_must_wait","int",512,false
"reiserfs_journal","j_list_bitmap_index","int",508,false
"reiserfs_journal","j_jlock","atomic_t",504,false
"reiserfs_journal","j_join_wait","wait_queue_head_t",424,false
"reiserfs_journal","j_flush_mutex","mutex",280,false
"reiserfs_journal","j_mutex","mutex",136,false
"reiserfs_journal","j_trans_start_time","time64_t",128,false
"reiserfs_journal","j_header_bh","buffer_head *",120,false
"reiserfs_journal","j_bcount","unsigned long",96,false
"reiserfs_journal","j_wcount","atomic_t",88,false
"reiserfs_journal","j_len_alloc","unsigned long",80,false
"reiserfs_journal","j_start","unsigned long",64,false
"reiserfs_journal","j_1st_reserved_block","int",32,false
"reiserfs_journal","j_dev_bd","block_device *",24,false
"reiserfs_journal","j_ap_blocks","buffer_head **",0,false
"reiserfs_inode_info","i_flags","__u32",16,false
"reiserfs_inode_info","vfs_inode","inode",400,false
"reiserfs_inode_info","openers","atomic_t",72,false
"reiserfs_inode_info","i_dquot","dquot *[3]",376,false
"reiserfs_inode_info","i_attrs","__u32",24,false
"reiserfs_inode_info","i_xattr_sem","rw_semaphore",224,false
"reiserfs_inode_info","tailpack","mutex",80,false
"reiserfs_inode_info","i_jl","reiserfs_journal_list *",64,false
"reiserfs_inode_info","i_trans_id","unsigned int",60,false
"reiserfs_inode_info","new_packing_locality","unsigned int",56,false
"reiserfs_inode_info","i_prealloc_list","list_head",40,false
"reiserfs_inode_info","i_prealloc_list","list_head",40,true
"reiserfs_inode_info","i_prealloc_count","int",32,false
"reiserfs_inode_info","i_prealloc_block","int",28,false
"reiserfs_inode_info","i_first_direct_byte","__u32",20,false
"reiserfs_inode_info","i_key","__u32[4]",0,false
"reiserfs_journal_list","j_trans_id","unsigned int",184,false
"reiserfs_journal_list","j_state","unsigned long",8,false
"reiserfs_journal_list","j_realblock","reiserfs_journal_cnode *",216,false
"reiserfs_journal_list","j_len","unsigned long",16,false
"reiserfs_journal_list","j_list_bitmap","reiserfs_list_bitmap *",200,false
"reiserfs_journal_list","j_working_list","list_head",248,false
"reiserfs_journal_list","j_working_list","list_head",248,true
"reiserfs_journal_list","j_start","unsigned long",0,false
"reiserfs_journal_list","j_refcount","int",296,false
"reiserfs_journal_list","j_bh_list","list_head",280,false
"reiserfs_journal_list","j_bh_list","list_head",280,true
"reiserfs_journal_list","j_tail_bh_list","list_head",264,false
"reiserfs_journal_list","j_tail_bh_list","list_head",264,true
"reiserfs_journal_list","j_list","list_head",232,false
"reiserfs_journal_list","j_list","list_head",232,true
"reiserfs_journal_list","j_freedlist","reiserfs_journal_cnode *",224,false
"reiserfs_journal_list","j_commit_bh","buffer_head *",208,false
"reiserfs_journal_list","j_timestamp","time64_t",192,false
"reiserfs_journal_list","j_commit_mutex","mutex",40,false
"reiserfs_journal_list","j_older_commits_done","atomic_t",32,false
"reiserfs_journal_list","j_commit_left","atomic_t",28,false
"reiserfs_journal_list","j_nonzerolen","atomic_t",24,false
"reiserfs_journal_cnode","state","unsigned long",24,false
"reiserfs_journal_cnode","sb","super_block *",8,false
"reiserfs_journal_cnode","next","reiserfs_journal_cnode *",40,false
"reiserfs_journal_cnode","bh","buffer_head *",0,false
"reiserfs_journal_cnode","prev","reiserfs_journal_cnode *",48,false
"reiserfs_journal_cnode","hnext","reiserfs_journal_cnode *",64,false
"reiserfs_journal_cnode","blocknr","__u32",16,false
"reiserfs_journal_cnode","jlist","reiserfs_journal_list *",32,false
"reiserfs_journal_cnode","hprev","reiserfs_journal_cnode *",56,false
"reiserfs_list_bitmap","bitmaps","reiserfs_bitmap_node **",8,false
"reiserfs_list_bitmap","journal_list","reiserfs_journal_list *",0,false
"reiserfs_bitmap_node","id","int",0,false
"reiserfs_bitmap_node","list","list_head",16,false
"reiserfs_bitmap_node","list","list_head",16,true
"reiserfs_bitmap_node","data","char *",8,false
"find_path_data","index","int",0,false
"find_path_data","path","ocfs2_path *",8,false
"ocfs2_merge_ctxt","c_split_covers_rec","int",8,false
"ocfs2_merge_ctxt","c_has_empty_extent","int",4,false
"ocfs2_merge_ctxt","c_contig_type","ocfs2_contig_type",0,false
"ocfs2_insert_type","ins_tree_depth","int",16,false
"ocfs2_insert_type","ins_contig_index","int",12,false
"ocfs2_insert_type","ins_contig","ocfs2_contig_type",8,false
"ocfs2_insert_type","ins_appending","ocfs2_append_type",4,false
"ocfs2_insert_type","ins_split","ocfs2_split_type",0,false
"reiserfs_security_handle","name","const char *",0,false
"reiserfs_security_handle","value","void *",8,false
"reiserfs_security_handle","length","__kernel_size_t",16,false
"arc4_ctx","x","u32",1024,false
"arc4_ctx","y","u32",1028,false
"arc4_ctx","S","u32[256]",0,false
"ramfs_fs_info","mount_opts","ramfs_mount_opts",0,false
"ramfs_mount_opts","mode","umode_t",0,false
"md4_ctx","hash","u32[4]",0,false
"md4_ctx","hash","uint32_t[4]",0,false
"md4_ctx","block","u32[16]",16,false
"md4_ctx","block","uint32_t[16]",16,false
"md4_ctx","byte_count","u64",80,false
"md4_ctx","byte_count","uint64_t",80,false
"genradix_iter","pos","size_t",8,false
"genradix_iter","offset","size_t",0,false
"__genradix","root","genradix_root *",0,false
"cifs_sb_info","ctx","smb3_fs_context *",88,false
"cifs_sb_info","rcu","callback_head",272,false
"cifs_sb_info","root","dentry *",304,false
"cifs_sb_info","active","atomic_t",96,false
"cifs_sb_info","mnt_cifs_serverino_autodisabled","bool",296,false
"cifs_sb_info","prepath","char *",288,false
"cifs_sb_info","prune_tlinks","delayed_work",104,false
"cifs_sb_info","mnt_cifs_flags","unsigned int",100,false
"cifs_sb_info","local_nls","nls_table *",80,false
"cifs_sb_info","master_tlink","tcon_link *",72,false
"cifs_sb_info","tlink_tree_lock","spinlock_t",8,false
"cifs_sb_info","tlink_tree","rb_root",0,false
"smb3_fs_context","port","unsigned short",10,false
"smb3_fs_context","source","char *",40,false
"smb3_fs_context","bsize","unsigned int",240,false
"smb3_fs_context","ops","smb_version_operations *",288,false
"smb3_fs_context","sign","bool",212,false
"smb3_fs_context","intr","bool",213,false
"smb3_fs_context","wsize","unsigned int",252,false
"smb3_fs_context","UNC","char *",56,false
"smb3_fs_context","retry","bool",213,false
"smb3_fs_context","file_mode","umode_t",204,false
"smb3_fs_context","rootfs","bool",610,false
"smb3_fs_context","rsize","unsigned int",248,false
"smb3_fs_context","rasize","unsigned int",244,false
"smb3_fs_context","compression","__u16",608,false
"smb3_fs_context","vals","smb_version_values *",296,false
"smb3_fs_context","nodename","char *",64,false
"smb3_fs_context","persistent","bool",220,false
"smb3_fs_context","sectype","securityEnum",208,false
"smb3_fs_context","max_channels","unsigned int",600,false
"smb3_fs_context","password","char *",24,false
"smb3_fs_context","rdma","bool",221,false
"smb3_fs_context","remap","bool",217,false
"smb3_fs_context","dstaddr","__kernel_sockaddr_storage",312,false
"smb3_fs_context","srcaddr","__kernel_sockaddr_storage",440,false
"smb3_fs_context","username","char *",16,false
"smb3_fs_context","fsc","bool",220,false
"smb3_fs_context","iocharset","char *",144,false
"smb3_fs_context","nocase","bool",218,false
"smb3_fs_context","resilient","bool",221,false
"smb3_fs_context","acdirmax","unsigned long",272,false
"smb3_fs_context","acregmax","unsigned long",264,false
"smb3_fs_context","sloppy","bool",3,false
"smb3_fs_context","dir_mode","umode_t",206,false
"smb3_fs_context","direct_io","bool",217,false
"smb3_fs_context","noperm","bool",214,false
"smb3_fs_context","prepath","char *",304,false
"smb3_fs_context","local_nls","nls_table *",568,false
"smb3_fs_context","max_cached_dirs","unsigned int",604,false
"smb3_fs_context","handle_timeout","__u32",592,false
"smb3_fs_context","snapshot_time","__u64",584,false
"smb3_fs_context","no_lease","bool",219,false
"smb3_fs_context","local_lease","bool",219,false
"smb3_fs_context","seal","bool",219,false
"smb3_fs_context","nodelete","bool",214,false
"smb3_fs_context","nohandlecache","bool",218,false
"smb3_fs_context","dfs_root_ses","cifs_ses *",624,false
"smb3_fs_context","workstation_name","char[65]",72,false
"smb3_fs_context","cred_uid","kuid_t",184,false
"smb3_fs_context","linux_uid","kuid_t",188,false
"smb3_fs_context","leaf_fullpath","char *",616,false
"smb3_fs_context","echo_interval","unsigned int",576,false
"smb3_fs_context","min_offload","unsigned int",256,false
"smb3_fs_context","client_guid","u8[16]",222,false
"smb3_fs_context","ignore_signature","bool",213,false
"smb3_fs_context","max_credits","unsigned int",596,false
"smb3_fs_context","nosharesock","bool",220,false
"smb3_fs_context","noautotune","bool",219,false
"smb3_fs_context","noblocksnd","bool",219,false
"smb3_fs_context","mand_lock","bool",219,false
"smb3_fs_context","nodfs","bool",219,false
"smb3_fs_context","cifs_acl","bool",214,false
"smb3_fs_context","dfs_automount","bool",632,false
"smb3_fs_context","witness","bool",610,false
"smb3_fs_context","closetimeo","unsigned long",280,false
"smb3_fs_context","sockopt_tcp_nodelay","bool",260,false
"smb3_fs_context","use_client_guid","bool",221,false
"smb3_fs_context","multichannel","bool",221,false
"smb3_fs_context","domainauto","bool",221,false
"smb3_fs_context","nopersistent","bool",220,false
"smb3_fs_context","rwpidforward","bool",220,false
"smb3_fs_context","multiuser","bool",220,false
"smb3_fs_context","mfsymlinks","bool",220,false
"smb3_fs_context","no_sparse","bool",220,false
"smb3_fs_context","nostrictsync","bool",219,false
"smb3_fs_context","nobrl","bool",218,false
"smb3_fs_context","nullauth","bool",218,false
"smb3_fs_context","sfu_emul","bool",218,false
"smb3_fs_context","linux_ext","bool",218,false
"smb3_fs_context","no_linux_ext","bool",218,false
"smb3_fs_context","posix_paths","bool",218,false
"smb3_fs_context","sfu_remap","bool",217,false
"smb3_fs_context","cache_rw","bool",217,false
"smb3_fs_context","cache_ro","bool",217,false
"smb3_fs_context","strict_io","bool",217,false
"smb3_fs_context","server_ino","bool",217,false
"smb3_fs_context","no_xattr","bool",217,false
"smb3_fs_context","backupgid_specified","bool",216,false
"smb3_fs_context","backupuid_specified","bool",215,false
"smb3_fs_context","no_psx_acl","bool",214,false
"smb3_fs_context","mode_ace","bool",214,false
"smb3_fs_context","dynperm","bool",213,false
"smb3_fs_context","override_gid","bool",213,false
"smb3_fs_context","override_uid","bool",213,false
"smb3_fs_context","setuidfromacl","bool",213,false
"smb3_fs_context","setuids","bool",213,false
"smb3_fs_context","backupgid","kgid_t",200,false
"smb3_fs_context","backupuid","kuid_t",196,false
"smb3_fs_context","linux_gid","kgid_t",192,false
"smb3_fs_context","target_rfc1001_name","char[16]",168,false
"smb3_fs_context","source_rfc1001_name","char[16]",152,false
"smb3_fs_context","server_hostname","char *",48,false
"smb3_fs_context","domainname","char *",32,false
"smb3_fs_context","got_bsize","bool",8,false
"smb3_fs_context","got_wsize","bool",7,false
"smb3_fs_context","got_rsize","bool",6,false
"smb3_fs_context","got_version","bool",5,false
"smb3_fs_context","got_ip","bool",4,false
"smb3_fs_context","gid_specified","bool",2,false
"smb3_fs_context","cruid_specified","bool",1,false
"smb3_fs_context","uid_specified","bool",0,false
"squashfs_stream","mutex","mutex",8,false
"squashfs_stream","stream","void *",0,false
"tcon_link","tl_count","atomic_t",48,false
"tcon_link","tl_tcon","cifs_tcon *",56,false
"tcon_link","tl_time","unsigned long",40,false
"tcon_link","tl_flags","unsigned long",32,false
"tcon_link","tl_uid","kuid_t",24,false
"tcon_link","tl_rbnode","rb_node",0,false
"comp_opts","dict_size","int",0,false
"pstore_ftrace_seq_data","ptr","const void *",0,false
"pstore_ftrace_seq_data","size","size_t",16,false
"pstore_ftrace_seq_data","off","size_t",8,false
"pstore_private","list","list_head",0,false
"pstore_private","list","list_head",0,true
"pstore_private","dentry","dentry *",16,false
"pstore_private","record","pstore_record *",24,false
"pstore_private","total_size","size_t",32,false
"squashfs_lzo","output","void *",8,false
"squashfs_lzo","input","void *",0,false
"compat_fs_quota_stat","qs_iwarnlimit","__u16",66,false
"compat_fs_quota_stat","qs_bwarnlimit","__u16",64,false
"compat_fs_quota_stat","qs_rtbtimelimit","compat_int_t",60,false
"compat_fs_quota_stat","qs_itimelimit","compat_int_t",56,false
"compat_fs_quota_stat","qs_btimelimit","compat_int_t",52,false
"compat_fs_quota_stat","qs_gquota","compat_fs_qfilestat",28,false
"compat_fs_quota_stat","qs_uquota","compat_fs_qfilestat",8,false
"compat_fs_quota_stat","qs_incoredqs","compat_uint_t",48,false
"compat_fs_quota_stat","qs_flags","__u16",2,false
"compat_fs_quota_stat","qs_version","__s8",0,false
"compat_fs_quota_stat","qs_pad","__s8",4,false
"compat_fs_qfilestat","qfs_nextents","compat_uint_t",16,false
"compat_fs_qfilestat","qfs_nblks","compat_u64",8,false
"compat_fs_qfilestat","dqb_bhardlimit","compat_u64",0,false
"compat_if_dqblk","dqb_valid","compat_uint_t",64,false
"compat_if_dqblk","dqb_itime","compat_u64",56,false
"compat_if_dqblk","dqb_btime","compat_u64",48,false
"compat_if_dqblk","dqb_curinodes","compat_u64",40,false
"compat_if_dqblk","dqb_isoftlimit","compat_u64",32,false
"compat_if_dqblk","dqb_ihardlimit","compat_u64",24,false
"compat_if_dqblk","dqb_curspace","compat_u64",16,false
"compat_if_dqblk","dqb_bsoftlimit","compat_u64",8,false
"compat_if_dqblk","dqb_bhardlimit","compat_u64",0,false
"romfs_inode_info","vfs_inode","inode",0,false
"romfs_inode_info","i_dataoffset","unsigned long",1176,false
"romfs_inode_info","i_metasize","unsigned long",1168,false
"ocfs2_cow_context","inode","inode *",0,false
"ocfs2_cow_context","dealloc","ocfs2_cached_dealloc_ctxt",112,false
"ocfs2_cow_context","extra_credits","int",144,false
"ocfs2_cow_context","ref_tree","ocfs2_refcount_tree *",80,false
"ocfs2_cow_context","data_ac","ocfs2_alloc_context *",104,false
"ocfs2_cow_context","meta_ac","ocfs2_alloc_context *",96,false
"ocfs2_cow_context","ref_root_bh","buffer_head *",88,false
"ocfs2_cow_context","cow_start","u32",8,false
"ocfs2_cow_context","data_et","ocfs2_extent_tree",16,false
"ocfs2_cow_context","cow_len","u32",12,false
"ocfs2_cow_context","cow_duplicate_clusters","..(*)(..)",160,false
"ocfs2_cow_context","cow_duplicate_clusters","..(*)(..)",160,true
"ocfs2_cow_context","get_clusters","..(*)(..)",152,false
"ocfs2_cow_context","get_clusters","..(*)(..)",152,true
"ocfs2_cow_context","post_refcount","ocfs2_post_refcount *",136,false
"ocfs2_cow_context","cow_object","void *",128,false
"smb2_compound_vars","link_info","smb2_file_link_info",796,false
"smb2_compound_vars","rqst","smb_rqst[3]",104,false
"smb2_compound_vars","rename_info","smb2_file_rename_info",776,false
"smb2_compound_vars","close_iov","kvec",760,false
"smb2_compound_vars","si_iov","kvec[3]",712,false
"smb2_compound_vars","io_iov","kvec[2]",680,false
"smb2_compound_vars","qi_iov","kvec",664,false
"smb2_compound_vars","open_iov","kvec[8]",536,false
"smb2_compound_vars","rsp_iov","kvec[3]",56,false
"smb2_compound_vars","oparms","cifs_open_parms",0,false
"cifs_mount_ctx","ses","cifs_ses *",32,false
"cifs_mount_ctx","server","TCP_Server_Info *",24,false
"cifs_mount_ctx","xid","unsigned int",16,false
"cifs_mount_ctx","cifs_sb","cifs_sb_info *",0,false
"cifs_mount_ctx","tcon","cifs_tcon *",40,false
"cifs_mount_ctx","dfs_ses_list","list_head",48,false
"cifs_mount_ctx","dfs_ses_list","list_head",48,true
"cifs_mount_ctx","fs_ctx","smb3_fs_context *",8,false
"dir_notify_req","filter","__u32",28,false
"dir_notify_req","lhead","list_head",0,false
"dir_notify_req","lhead","list_head",0,true
"dir_notify_req","pfile","file *",40,false
"dir_notify_req","multishot","int",32,false
"dir_notify_req","netfid","__u16",26,false
"dir_notify_req","Uid","__u16",24,false
"dir_notify_req","Tid","__u16",22,false
"dir_notify_req","Mid","__u16",20,false
"dir_notify_req","PidHigh","__le16",18,false
"dir_notify_req","Pid","__le16",16,false
"close_cancelled_open","work","work_struct",88,false
"close_cancelled_open","cmd","__u16",168,false
"close_cancelled_open","fid","cifs_fid",0,false
"close_cancelled_open","mid","__u64",160,false
"close_cancelled_open","tcon","cifs_tcon *",80,false
"cifsLockInfo","type","__u16",132,false
"cifsLockInfo","flags","__u16",134,false
"cifsLockInfo","offset","__u64",112,false
"cifsLockInfo","length","__u64",120,false
"cifsLockInfo","pid","__u32",128,false
"cifsLockInfo","llist","list_head",0,false
"cifsLockInfo","llist","list_head",0,true
"cifsLockInfo","blist","list_head",16,false
"cifsLockInfo","blist","list_head",16,true
"cifsLockInfo","block_q","wait_queue_head_t",32,false
"cifs_deferred_close","tlink","tcon_link *",16,false
"cifs_deferred_close","dlist","list_head",0,false
"cifs_deferred_close","dlist","list_head",0,true
"cifs_deferred_close","netfid","__u16",24,false
"cifs_deferred_close","volatile_fid","__u64",40,false
"cifs_deferred_close","persistent_fid","__u64",32,false
"cifs_fattr","cf_symlink_target","char *",120,false
"cifs_fattr","cf_cifstag","u32",112,false
"cifs_fattr","cf_ctime","timespec64",96,false
"cifs_fattr","cf_mtime","timespec64",80,false
"cifs_fattr","cf_atime","timespec64",64,false
"cifs_fattr","cf_dtype","unsigned int",60,false
"cifs_fattr","cf_nlink","unsigned int",56,false
"cifs_fattr","cf_rdev","dev_t",52,false
"cifs_fattr","cf_mode","umode_t",48,false
"cifs_fattr","cf_gid","kgid_t",44,false
"cifs_fattr","cf_uid","kuid_t",40,false
"cifs_fattr","cf_createtime","u64",32,false
"cifs_fattr","cf_bytes","u64",24,false
"cifs_fattr","cf_eof","u64",16,false
"cifs_fattr","cf_uniqueid","u64",8,false
"cifs_fattr","cf_cifsattrs","u32",4,false
"cifs_fattr","cf_flags","u32",0,false
"cifs_mnt_data","ctx","smb3_fs_context *",8,false
"cifs_mnt_data","flags","int",16,false
"cifs_mnt_data","cifs_sb","cifs_sb_info *",0,false
"cifs_cred","mode","int",8,false
"cifs_cred","gid","int",4,false
"cifs_cred","uid","int",0,false
"cifs_cred","aces","cifs_ace *",160,false
"cifs_cred","ntaces","cifs_ntace *",152,false
"cifs_cred","gsid","cifs_sid",84,false
"cifs_cred","osid","cifs_sid",16,false
"cifs_cred","cecount","int",12,false
"cifs_tcon","pipe","bool",1836,false
"cifs_tcon","status","tid_status_enum",1512,false
"cifs_tcon","capabilities","__le32",1844,false
"cifs_tcon","stats","(unnamed class/struct/union)",1520,false
"cifs_tcon","tid","__u32",1504,false
"cifs_tcon","bytes_read","__u64",1672,false
"cifs_tcon","retry","bool",1836,false
"cifs_tcon","ss_flags","__u32",1884,false
"cifs_tcon","rlist","list_head",24,false
"cifs_tcon","rlist","list_head",24,true
"cifs_tcon","ses","cifs_ses *",192,false
"cifs_tcon","bytes_written","__u64",1680,false
"cifs_tcon","max_chunks","__u32",1892,false
"cifs_tcon","password","char *",1496,false
"cifs_tcon","resource_id","u64",1912,false
"cifs_tcon","Flags","__u16",1508,false
"cifs_tcon","print","bool",1836,false
"cifs_tcon","tc_lock","spinlock_t",40,false
"cifs_tcon","ipc","bool",1836,false
"cifs_tcon","fscache","fscache_volume *",1920,false
"cifs_tcon","nocase","bool",1836,false
"cifs_tcon","stat_lock","spinlock_t",1688,false
"cifs_tcon","dfs_ses_list","list_head",1952,false
"cifs_tcon","dfs_ses_list","list_head",1952,true
"cifs_tcon","origin_fullpath","char *",2304,false
"cifs_tcon","query_interfaces","delayed_work",2136,false
"cifs_tcon","dfs_cache_work","delayed_work",1968,false
"cifs_tcon","cfids","cached_fids *",1944,false
"cifs_tcon","pending_opens","list_head",1928,false
"cifs_tcon","pending_opens","list_head",1928,true
"cifs_tcon","max_cached_dirs","__u32",1904,false
"cifs_tcon","max_bytes_copy","__u32",1900,false
"cifs_tcon","max_bytes_chunk","__u32",1896,false
"cifs_tcon","perf_sector_size","__u32",1888,false
"cifs_tcon","handle_timeout","__u32",1880,false
"cifs_tcon","snapshot_time","__u64",1872,false
"cifs_tcon","vol_create_time","__le64",1864,false
"cifs_tcon","vol_serial_number","__u32",1856,false
"cifs_tcon","maximal_access","__u32",1852,false
"cifs_tcon","share_flags","__u32",1848,false
"cifs_tcon","use_witness","bool",1842,false
"cifs_tcon","no_lease","bool",1842,false
"cifs_tcon","use_persistent","bool",1842,false
"cifs_tcon","use_resilient","bool",1842,false
"cifs_tcon","need_reopen_files","bool",1842,false
"cifs_tcon","need_reconnect","bool",1842,false
"cifs_tcon","broken_sparse_sup","bool",1841,false
"cifs_tcon","broken_posix_open","bool",1840,false
"cifs_tcon","local_lease","bool",1839,false
"cifs_tcon","posix_extensions","bool",1838,false
"cifs_tcon","unix_ext","bool",1837,false
"cifs_tcon","seal","bool",1836,false
"cifs_tcon","nodelete","bool",1836,false
"cifs_tcon","nohandlecache","bool",1836,false
"cifs_tcon","fsUnixInfo","FILE_SYSTEM_UNIX_INFO",1824,false
"cifs_tcon","fsAttrInfo","FILE_SYSTEM_ATTRIBUTE_INFO",1760,false
"cifs_tcon","fsDevInfo","FILE_SYSTEM_DEVICE_INFO",1752,false
"cifs_tcon","num_smbs_sent","atomic_t",1516,false
"cifs_tcon","nativeFileSystem","char *",1488,false
"cifs_tcon","tree_name","char[1285]",200,false
"cifs_tcon","open_file_lock","spinlock_t",128,false
"cifs_tcon","openFileList","list_head",112,false
"cifs_tcon","openFileList","list_head",112,true
"cifs_tcon","tcon_list","list_head",0,false
"cifs_tcon","tcon_list","list_head",0,true
"cifs_tcon","num_remote_opens","atomic_t",108,false
"cifs_tcon","num_local_opens","atomic_t",104,false
"cifs_tcon","tc_count","int",16,false
"cached_fids","entries","list_head",72,false
"cached_fids","entries","list_head",72,true
"cached_fids","num_entries","int",64,false
"cached_fids","laundromat_work","delayed_work",88,false
"cached_fids","cfid_list_lock","spinlock_t",0,false
"cifs_ses","sign","bool",508,false
"cifs_ses","capabilities","unsigned int",328,false
"cifs_ses","chans","cifs_chan[16]",816,false
"cifs_ses","rlist","list_head",16,false
"cifs_ses","rlist","list_head",16,true
"cifs_ses","sectype","securityEnum",504,false
"cifs_ses","server","TCP_Server_Info *",264,false
"cifs_ses","password","char *",400,false
"cifs_ses","auth_key","session_key",480,false
"cifs_ses","chan_max","size_t",1464,false
"cifs_ses","user_name","char *",384,false
"cifs_ses","chan_count","size_t",1456,false
"cifs_ses","chan_lock","spinlock_t",752,false
"cifs_ses","ip_addr","char[49]",332,false
"cifs_ses","local_nls","nls_table *",1496,false
"cifs_ses","dfs_root_ses","cifs_ses *",1488,false
"cifs_ses","chans_need_reconnect","unsigned long",1480,false
"cifs_ses","chan_seq","atomic_t",1472,false
"cifs_ses","iface_last_update","unsigned long",744,false
"cifs_ses","iface_count","size_t",736,false
"cifs_ses","iface_list","list_head",720,false
"cifs_ses","iface_list","list_head",720,true
"cifs_ses","iface_lock","spinlock_t",656,false
"cifs_ses","preauth_sha_hash","__u8[64]",592,false
"cifs_ses","smb3decryptionkey","__u8[32]",560,false
"cifs_ses","smb3encryptionkey","__u8[32]",528,false
"cifs_ses","smb3signingkey","__u8[16]",512,false
"cifs_ses","session_flags","__u16",510,false
"cifs_ses","domainAuto","bool",509,false
"cifs_ses","ntlmssp","ntlmssp_auth *",496,false
"cifs_ses","workstation_name","char[65]",408,false
